X,Y,YEAR,MO,DAY,VEI,VOL_ID,FATALITIES,ASSOC_EQ,ASSOC_TSU,DAMAGE_MILLIONS_DOLLARS,DAMAGE_AMOUNT_ORDER,DAMAGE_DESCRIPTION,DEATHS,DEATHS_AMOUNT_ORDER,DEATHS_DESCRIPTION,INJURIES,INJURIES_AMOUNT_ORDER,INJURIES_DESCRIPTION,MISSING,MISSING_AMOUNT_ORDER,MISSING_DESCRIPTION,HOUSES_DESTROYED,HOUSES_AMOUNT_ORDER,HOUSES_DESCRIPTION,DAMAGE_MILLIONS_DOLLARS_TOTAL,DAMAGE_AMOUNT_ORDER_TOTAL,DAMAGE_TOTAL_DESCRIPTION,DEATHS_TOTAL,DEATHS_AMOUNT_ORDER_TOTAL,DEATHS_TOTAL_DESCRIPTION,INJURIES_TOTAL,INJURIES_AMOUNT_ORDER_TOTAL,INJURIES_TOTAL_DESCRIPTION,MISSING_TOTAL,MISSING_AMOUNT_ORDER_TOTAL,MISSING_TOTAL_DESCRIPTION,HOUSES_DESTROYED_TOTAL,HOUSES_AMOUNT_ORDER_TOTAL,HOUSES_TOTAL_DESCRIPTION,SIGNIF,VALIDITY,NUM,NAME,LOCATION,LATITUDE,LONGITUDE,ELEVATION,MORPHOLOGY,STATUS,TIME_ERUPT,ID,COUNTRY,NUM_SLIDES,SIG_ID,TSU_ID,HAZ_EVENT_ID,OBJECTID
12236238.43,-803618.1643,2017,7,1,,60320,8,,,,,,8,1,Few (~1 to 50 people),11,1,Few (~1 to 50 people),,,,,,,,,,8,1,Few (~1 to 50 people),11,1,Few (~1 to 50 people),,,,,,,1,,0603-20=,Dieng Volc Complex,Java,-7.2,109.92,2565,Complex volcano,Historical,D1,60320,Indonesia,0,,,6784,54
1670237.64,4541916.784,2017,3,15,,10106,,,,,,,,,,10,1,Few (~1 to 50 people),,,,,,,,,,,,,10,1,Few (~1 to 50 people),,,,,,,1,,0101-06=,Etna,Italy,37.734,15.004,3350,Stratovolcano,Historical,D1,10106,Italy,0,,,6965,101
-1929166.775,9457229.093,1860,,,,170301,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,1703-01=,Grimsvotn,Iceland-NE,64.42,-17.33,1725,Caldera,Historical,D1,170301,Iceland,0,,,6645,172
-8749489.337,-19035.66119,1993,3,12,1,150202,2,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,1,,1502-02=,Guagua Pichincha,Ecuador,-0.171,-78.598,4784,Stratovolcano,Historical,D1,150202,Ecuador,0,,,6626,176
15682689.86,4960853.01,1997,7,12,,80328,3,,,,,,3,1,Few (~1 to 50 people),,,,,,,,,,,,,3,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-28=,Hakkoda Group,Honshu-Japan,40.65,140.88,1585,Stratovolcano,Holocene,U,80328,Japan,0,,,6546,186
-2192993.969,9344687.212,1510,10,15,4,170207,,,,,,,,,,,,,,,,,,,,,,,3,Many (~101 to 1000 people),,,,,,,,,,1,,1702-07=,Hekla,Iceland-S,63.98,-19.7,1491,Stratovolcano,Historical,D1,170207,Iceland,0,,,6644,203
-13546914.11,5680593.56,1980,12,25,,120201,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,1202-01-,Hood,US-Oregon,45.374,-121.694,3426,Stratovolcano,Historical,D3,120201,United States,0,,,6569,220
-13546914.11,5680593.56,1934,,,,120201,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,1202-01-,Hood,US-Oregon,45.374,-121.694,3426,Stratovolcano,Historical,D3,120201,United States,0,,,6568,220
-8465847.275,325193.714,1994,6,6,,150105,,Y,,,,,,,,,,,,,,,,,2.4,2,Moderate (~$1 to $5 million),650,3,Many (~101 to 1000 people),,,,,,,200,3,Many (~101 to 1000 houses),1,,1501-05=,Huila,Colombia,2.92,-76.05,5365,Stratovolcano,Historical,D5,150105,Colombia,0,5387,,6624,230
-9334361.942,1116516.279,1963,3,17,3,140506,15,,,,,,15,1,Few (~1 to 50 people),,,,,,,,,,,,,15,1,Few (~1 to 50 people),,,,,,,,,,1,,1405-06=,Irazu,Costa Rica,9.979,-83.852,3432,Stratovolcano,Historical,D1,140506,Costa Rica,0,,,6607,263
16099024.76,-403244.9268,2018,1,5,,501002,,,,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,0501-002,Kadovar,New Guinea-NE of,-3.62,144.62,365,Stratovolcano,Holocene,U,501002,Papua New Guinea,0,,,6904,300
-17287026.36,2205037.247,2018,4,28,1,130201,,Y,Y,370,4,Extreme (~$25 million or more),,,,1,1,Few (~1 to 50 people),,,,716,3,Many (~101 to 1000 houses),370,4,Extreme (~$25 million or more),,,,1,1,Few (~1 to 50 people),,,,716,3,Many (~101 to 1000 houses),1,,1302-01-,Kilauea,Hawaiian Is,19.425,-155.292,1222,Shield volcano,Historical,D1,130201,United States,0,10332,5678,6864,441
15423315.45,4386271.221,2018,1,23,,80312,1,,,,1,Limited (<$1 million),1,1,Few (~1 to 50 people),11,1,Few (~1 to 50 people),,,,,,,,1,Limited (<$1 million),1,1,Few (~1 to 50 people),11,1,Few (~1 to 50 people),,,,,,,1,,0803-12=,Kusatsu-Shirane,Honshu-Japan,36.62,138.55,2176,Stratovolcano,Historical,D1,80312,Japan,0,,,6924,493
15423315.45,4386271.221,1976,8,3,,80312,3,,,,,,3,1,Few (~1 to 50 people),,,,,,,,,,,,,3,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-12=,Kusatsu-Shirane,Honshu-Japan,36.62,138.55,2176,Stratovolcano,Historical,D1,80312,Japan,0,,,6507,493
15423315.45,4386271.221,1971,12,27,,80312,6,,,,,,6,1,Few (~1 to 50 people),,,,,,,,,,,,,6,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-12=,Kusatsu-Shirane,Honshu-Japan,36.62,138.55,2176,Stratovolcano,Historical,D1,80312,Japan,0,,,6506,493
-9685240.977,1425706.743,1998,10,30,,140402,1620,,,,,,1620,4,Very Many (~1001 or more people),,,,,,,,,,,,,1620,4,Very Many (~1001 or more people),,,,,,,,,,1,,1404-02=,San Cristobal,Nicaragua,12.702,-87.004,1745,Stratovolcano,Historical,D1,140402,Nicaragua,0,,,6605,1410
-9977565.96,1557356.996,2005,10,1,3,140302,2,,,,,,2,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,,,,,,,,,2,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,,,,,,1,,1403-02=,Santa Ana,El Salvador,13.853,-89.63,2365,Stratovolcano,Historical,D2,140302,El Salvador,0,,,6604,1432
10952947.34,353062.9569,2017,12,27,,60108,,,,,2,Moderate (~$1 to $5 million),,,,,,,,,,,,,,2,Moderate (~$1 to $5 million),,,,,,,,,,,,,1,,0601-08=,Sinabung,Sumatra,3.17,98.392,2460,Stratovolcano,Holocene,U,60108,Indonesia,0,,,6964,1488
10952947.34,353062.9569,2017,4,13,2,60108,,,,,1,Limited (<$1 million),,,,,,,,,,,2,Some (~51 to 100 houses),,1,Limited (<$1 million),,,,,,,,,,,2,Some (~51 to 100 houses),1,,0601-08=,Sinabung,Sumatra,3.17,98.392,2460,Stratovolcano,Holocene,U,60108,Indonesia,0,,,6764,1488
10952947.34,353062.9569,2016,5,21,,60108,7,,,100,4,Extreme (~$25 million or more),7,1,Few (~1 to 50 people),3,1,Few (~1 to 50 people),,,,,,,100,4,Extreme (~$25 million or more),7,1,Few (~1 to 50 people),3,1,Few (~1 to 50 people),,,,,,,1,,0601-08=,Sinabung,Sumatra,3.17,98.392,2460,Stratovolcano,Holocene,U,60108,Indonesia,0,,,6567,1488
10952947.34,353062.9569,2016,5,9,,60108,1,,,,1,Limited (<$1 million),1,1,Few (~1 to 50 people),4,1,Few (~1 to 50 people),,,,3,1,Few (~1 to 50 houses),,1,Limited (<$1 million),1,1,Few (~1 to 50 people),4,1,Few (~1 to 50 people),,,,,,,1,,0601-08=,Sinabung,Sumatra,3.17,98.392,2460,Stratovolcano,Holocene,U,60108,Indonesia,0,,,6566,1488
-17351369.03,2236579.571,1784,,,0,130204,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,1,,1302-04-,Hualalai,Hawaiian Is,19.692,-155.87,2523,Shield volcano,Historical,D3,130204,United States,0,,,6570,223
-9429094.829,1171263.893,2000,8,23,3,1405033,2,,,,,,2,1,Few (~1 to 50 people),1,1,Few (~1 to 50 people),,,,,,,,,,2,1,Few (~1 to 50 people),1,1,Few (~1 to 50 people),,,,,,,1,,1405-033,Arenal,Costa Rica,10.463,-84.703,1657,Stratovolcano,Historical,D1,1405033,Costa Rica,0,,,6606,907
15421089.06,4355801.265,1938,7,16,1,80311,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-11=,Asama,Honshu-Japan,36.4,138.53,2560,Complex volcano,Historical,D1,80311,Japan,0,,,6505,912
15421089.06,4355801.265,1913,5,29,1,80311,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-11=,Asama,Honshu-Japan,36.4,138.53,2560,Complex volcano,Historical,D1,80311,Japan,0,,,6504,912
14593985.24,3879386.781,2016,10,8,,80211,,,,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,0802-11=,Aso,Kyushu-Japan,32.88,131.1,1592,Caldera,Historical,D1,80211,Japan,0,,,6744,917
15593634.27,4523072.319,1938,5,9,,80316,2,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-16=,Bandai,Honshu-Japan,37.6,140.08,1819,Stratovolcano,Historical,D3,80316,Japan,0,,,6511,957
1573946.28,4986857.595,2017,9,12,,10101,3,,,,,,3,1,Few (~1 to 50 people),,,,,,,,,,,,,3,1,Few (~1 to 50 people),,,,,,,,,,1,,0101-01=,Campi Flegrei,Italy,40.827,14.139,458,Caldera,Historical,D5,10101,Italy,0,,,6804,1043
-10378093.49,1962771.733,1375,,,5,140112,,,,,,,,2,Some (~51 to 100 people),,,,,,,,,,,,,,2,Some (~51 to 100 people),,,,,,,,,,1,,1401-12=,"Chichon, El",Mexico,17.36,-93.228,1150,Tuff cone,Historical,D1,140112,Mexico,0,,,6585,1068
-11534925.64,2215545.558,1590,1,15,3,140104,,,,,,,,3,Many (~101 to 1000 people),,,,,,,,,,,,,,3,Many (~101 to 1000 people),,,,,,,,,,1,,1401-04=,Colima,Mexico,19.514,-103.62,3850,Stratovolcano,Historical,D1,140104,Mexico,0,,,6584,1094
13768551.22,1489109.23,2018,1,13,,70303,,,,3.564,2,Moderate (~$1 to $5 million),,,,1972,4,Very Many (~1001 or more people),,,,,,,3.564,2,Moderate (~$1 to $5 million),,,,1972,4,Very Many (~1001 or more people),,,,,,,1,,0703-03=,Mayon,Luzon-Philippines,13.257,123.685,2462,Stratovolcano,Historical,D1,70303,Philippines,0,,,6944,1129
12294347.2,-842006.7229,2017,12,18,,60325,8,,,,,,8,1,Few (~1 to 50 people),8,1,Few (~1 to 50 people),,,,,,,,,,8,1,Few (~1 to 50 people),8,1,Few (~1 to 50 people),,,,,,,1,,0603-25=,Merapi,Java,-7.542,110.442,2947,Stratovolcano,Historical,D1,60325,Indonesia,0,,,6884,1145
17610186.85,6882451.787,1991,6,,,100006,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,1000-06=,Mutnovsky,Kamchatka,52.453,158.195,2322,Complex volcano,Historical,D2,100006,Russia,0,,,6564,1183
15665991.94,4683069.852,1969,8,26,,80320,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-20=,Narugo,Honshu-Japan,38.73,140.73,462,Caldera,Historical,D6,80320,Japan,0,,,6525,1194
19647890.13,-4596391.685,2015,10,,,40105,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0401-05=,Okataina,New Zealand,-38.12,176.5,1111,Lava dome,Historical,D1,40105,New Zealand,0,,,6844,1242
19647890.13,-4596391.685,2013,12,13,,40105,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0401-05=,Okataina,New Zealand,-38.12,176.5,1111,Lava dome,Historical,D1,40105,New Zealand,0,,,6845,1242
-8644626.377,-8682.922964,2002,11,3,4,150201,,,,,1,Limited (<$1 million),,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,,,,1,Few (~1 to 50 houses),,1,Limited (<$1 million),,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,,,,1,Few (~1 to 50 houses),1,,1502-01=,Reventador,Ecuador,-0.078,-77.656,3562,Stratovolcano,Historical,D1,150201,Ecuador,0,,,6625,1371
12965381.09,-940702.1776,2016,9,27,,60403,,,,,,,,,,,,,44,1,Few (~1 to 50 people),,,,,,,,,,,,,44,1,Few (~1 to 50 people),,,,1,,0604-03=,Rinjani,Lesser Sunda Is,-8.42,116.47,3726,Stratovolcano,Historical,D1,60403,Indonesia,0,,,6704,1376
1605894.974,4985974.949,-2420,,,5,10102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0101-02=,Vesuvius,Italy,40.821,14.426,1281,Complex volcano,Historical,D2,10102,Italy,0,,,6646,758
15670444.72,4861583.718,1988,,,,80326,3,,,,,,3,1,Few (~1 to 50 people),,,,,,,,,,,,,3,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-26=,Akita-Yake-yama,Honshu-Japan,39.97,140.77,1366,Complex volcano,Historical,D1,80326,Japan,0,,,6545,850
15670444.72,4861583.718,1986,5,8,,80326,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-26=,Akita-Yake-yama,Honshu-Japan,39.97,140.77,1366,Complex volcano,Historical,D1,80326,Japan,0,,,6544,850
18682750.14,-1735342.253,2017,9,23,,50703,,,,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,0507-03=,Aoba,Vanuatu-SW Pacific,-15.4,167.83,1496,Shield volcano,Historical,D1,50703,Vanuatu,0,,,6824,895
17279567.96,-679439.7361,1580,,,6,505011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0505-011,Billy Mitchell,Bougainville-SW Paci,-6.092,155.225,1544,Pyroclastic shield,Radiocarbon,D5,505011,Papua New Guinea,0,,,6984,987
15581389.13,4455846.465,1921,11,26,,80315,1,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-15=,Nasu,Honshu-Japan,37.12,139.97,1917,Stratovolcano,Historical,D2,80315,Japan,0,,,6510,1195
15581389.13,4455846.465,1919,7,6,,80315,2,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-15=,Nasu,Honshu-Japan,37.12,139.97,1917,Stratovolcano,Historical,D2,80315,Japan,0,,,6509,1195
13468879.15,1574446.004,2020,1,12,,70307,,,,67,4,Extreme (~$25 million or more),,,,,,,,,,4573,4,Very Many (~1001 or more houses),67,4,Extreme (~$25 million or more),,,,,,,,,,4573,4,Very Many (~1001 or more houses),1,,0703-07=,Taal,Luzon-Philippines,14.002,120.993,400,Stratovolcano,Historical,D1,70307,Philippines,0,,,7484,532
19723587.38,-4511838.072,2019,12,9,2,40104,21,,,,,,21,1,Few (~1 to 50 people),24,1,Few (~1 to 50 people),,,,,,,,,,21,1,Few (~1 to 50 people),24,1,Few (~1 to 50 people),,,,,,,1,,0401-04=,White Island,New Zealand,-37.52,177.18,321,Stratovolcano,Historical,D1,40104,New Zealand,0,,,7464,786
16709946.12,-563563.2298,653,,,6,50204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0502-04=,Dakataua,New Britain-SW Pac,-5.056,150.108,400,Caldera,Anthropology,D3,50204,Papua New Guinea,0,,,7404,27
1670237.64,4541916.784,2018,12,26,2,10106,,Y,,,,,,,,,,,,,,,,,115,4,Extreme (~$25 million or more),,,,28,1,Few (~1 to 50 people),,,,15,1,Few (~1 to 50 houses),1,,0101-06=,Etna,Italy,37.734,15.004,3350,Stratovolcano,Historical,D1,10106,Italy,0,10383,,7284,101
-10116715.32,1628539.144,2017,6,6,2,140209,,,,,2,Moderate (~$1 to $5 million),,,,,,,,,,,,,,2,Moderate (~$1 to $5 million),,,,,,,,,,,,,1,,1402-09=,Fuego,Guatemala,14.473,-90.88,3763,Stratovolcano,Historical,D1,140209,Guatemala,0,,,7084,124
-10116715.32,1628539.144,2018,6,3,2,140209,201,,,120,4,Extreme (~$25 million or more),201,3,Many (~101 to 1000 people),27,1,Few (~1 to 50 people),229,3,Many (~101 to 1000 people),186,3,Many (~101 to 1000 houses),120,4,Extreme (~$25 million or more),201,3,Many (~101 to 1000 people),27,1,Few (~1 to 50 people),229,3,Many (~101 to 1000 people),186,3,Many (~101 to 1000 houses),1,,1402-09=,Fuego,Guatemala,14.473,-90.88,3763,Stratovolcano,Historical,D1,140209,Guatemala,0,,,7164,124
12717361.27,-899984.1985,2018,3,21,,60335,,,,,,,,,,30,1,Few (~1 to 50 people),,,,,,,,,,,,,30,1,Few (~1 to 50 people),,,,,,,1,,0603-35=,Ijen,Java,-8.058,114.242,2799,Stratovolcano,Historical,D1,60335,Indonesia,0,,,7124,243
16099024.76,-403244.9268,2018,2,9,,501002,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0501-002,Kadovar,New Guinea-NE of,-3.62,144.62,365,Stratovolcano,Holocene,U,501002,Papua New Guinea,0,,5676,7104,300
16148116.65,-456799.9285,2019,1,7,4,50102,,,,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,0501-02=,Manam,New Guinea-NE of,-4.1,145.061,1807,Stratovolcano,Historical,D1,50102,Papua New Guinea,0,,,7304,417
16148116.65,-456799.9285,2019,6,28,4,50102,,,,,2,Moderate (~$1 to $5 million),,,,,,,,,,,,,,2,Moderate (~$1 to $5 million),,,,,,,,,,,,,1,,0501-02=,Manam,New Guinea-NE of,-4.1,145.061,1807,Stratovolcano,Historical,D1,50102,Papua New Guinea,0,,,7345,417
16148116.65,-456799.9285,2018,8,25,4,50102,,,,,3,Severe (~>$5 to $24 million),,,,,,,,,,164,3,Many (~101 to 1000 houses),,3,Severe (~>$5 to $24 million),,,,,,,,,,164,3,Many (~101 to 1000 houses),1,,0501-02=,Manam,New Guinea-NE of,-4.1,145.061,1807,Stratovolcano,Historical,D1,50102,Papua New Guinea,0,,,7204,417
-6860620.218,1379869.508,1939,7,24,1,160016,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1600-16=,Kick-'em-Jenny,W Indies,12.3,-61.63,-177,Submarine volcano,Historical,D1,160016,Netherlands,0,,5694,7224,437
-17287026.36,2205037.247,2018,2,1,1,130201,1,,,,,,1,1,Few (~1 to 50 people),3,1,Few (~1 to 50 people),,,,,,,,,,1,1,Few (~1 to 50 people),3,1,Few (~1 to 50 people),,,,,,,1,,1302-01-,Kilauea,Hawaiian Is,19.425,-155.292,1222,Shield volcano,Historical,D1,130201,United States,0,,,7004,441
-17287026.36,2205037.247,2018,7,16,,130201,,,,1,1,Limited (<$1 million),,,,23,1,Few (~1 to 50 people),,,,,,,1,1,Limited (<$1 million),,,,23,1,Few (~1 to 50 people),,,,,,,1,,1302-01-,Kilauea,Hawaiian Is,19.425,-155.292,1222,Shield volcano,Historical,D1,130201,United States,0,,,7184,441
11735634.68,-680559.2636,2018,12,22,1,60200,,,Y,,,,,,,,,,,,,,,,250,4,Extreme (~$25 million or more),437,3,Many (~101 to 1000 people),31943,4,Very Many (~1001 or more people),10,1,Few (~1 to 50 people),2844,4,Very Many (~1001 or more houses),1,,0602-00=,Krakatau,Indonesia,-6.102,105.423,813,Caldera,Historical,D1,60200,Indonesia,0,,5699,7264,473
17054145.99,6122174.027,1946,11,13,4,90024,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0900-24=,Sarychev Peak,Kuril Is,48.092,153.2,1496,Stratovolcano,Historical,D1,90024,Russia,0,,1769,7044,1448
